"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_TCR_SIGNALING","REACTOME_TCR_SIGNALING",23,-0.549549552880632,-2.12443168060297,0.000453081905511428,0.0152812169949763,0.0128337075628117,596,"tags=65%, list=26%, signal=48%","CUL1/FBXW11/PSME4/UBE2D2/PIK3CA/PSMB8/VASP/BCL10/NFKB1/NFKBIA/UBE2D1/EVL/ENAH/INPP5D/PIK3R1"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",42,-0.419472521260194,-1.9066660312845,0.000814357591398591,0.0244594144270771,0.0205418830200449,322,"tags=40%, list=14%, signal=35%","SOS1/NFKB1/CALM2/CALM3/RAPGEF1/NFKBIA/RAP1A/MAPKAPK2/RAF1/ABL1/BCL2/MAPK14/ARHGDIB/PSEN1/RPS6KA5/IRAK2/PIK3R1"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM","REACTOME_ADAPTIVE_IMMUNE_SYSTEM",135,-0.25672100382399,-1.46269903177432,0.000857068430059306,0.0244594144270771,0.0205418830200449,531,"tags=38%, list=24%, signal=31%","SAR1B/PSME4/SEC24D/ATG7/UBE2D2/PIK3CA/PSMB8/DCTN4/RNF111/HERC1/VASP/CDC42/RAB7A/RNF19A/CD81/CAPZA1/KIF2A/TUBB2B/BCL10/SH3KBP1/PPP2R5C/SOS1/NFKB1/WSB1/ITGB5/NFKBIA/RAP1A/UBE2D1/EVL/RNF213/CTSC/RAF1/RNF130/AP2A2/UBE2E1/ENAH/CTSA/DNM2/UBE2G1/CTSH/CTSD/INPP5D/LGMN/COL3A1/REL/COL1A1/CD14/PIK3R1/CTSK/CTSB/CD74"
"WP_TNF_ALPHA_SIGNALING_PATHWAY","WP_TNF_ALPHA_SIGNALING_PATHWAY",29,-0.498068640421706,-2.05322012219012,0.00101612247662918,0.0269272456306734,0.0226144551189653,322,"tags=45%, list=14%, signal=39%","SOS1/NFKB1/NFKBIA/BIRC3/GLUL/RIPK1/RAF1/TBK1/CFLAR/TNFAIP3/TNFRSF1B/REL/TANK"
"REACTOME_DEATH_RECEPTOR_SIGNALING","REACTOME_DEATH_RECEPTOR_SIGNALING",37,-0.431686561149862,-1.90393228041417,0.00116530714166805,0.0288219299705899,0.0242056781707891,403,"tags=46%, list=18%, signal=38%","OTULIN/ABR/ITSN1/CYLD/SOS1/NFKB1/ARHGEF6/NFKBIA/UBE2D1/BIRC3/MAPKAPK2/GNA13/RIPK1/TBK1/CFLAR/PSEN1/TNFAIP3"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",23,-0.526276401952752,-2.03446305287964,0.00159516891699425,0.0347975464536902,0.0292242126551065,687,"tags=65%, list=30%, signal=46%","CREBBP/EP300/TRAF3/NFKB2/UBE2D2/RNF216/CYLD/NFKB1/IFIH1/NFKBIA/UBE2D1/RIPK1/TBK1/TNFAIP3/TANK"
"WP_HIPPO_MERLIN_SIGNALING_DYSREGULATION","WP_HIPPO_MERLIN_SIGNALING_DYSREGULATION",35,0.594463274265297,1.77420941052783,0.00162547648210259,0.0347975464536902,0.0292242126551065,236,"tags=31%, list=10%, signal=29%","MET/TEK/CDH5/ITGB4/KDR/PLCB4/ITGA3/CDH13/FLT1/ITGA5/WWTR1"
"KEGG_AXON_GUIDANCE","KEGG_AXON_GUIDANCE",32,0.60187969243038,1.77148600926822,0.00168829066352136,0.0347975464536902,0.0292242126551065,250,"tags=34%, list=11%, signal=31%","SEMA3G/MET/ABLIM3/EPHB4/EPHA4/SEMA3F/PLXNA2/ABLIM1/NTN4/SEMA6D/RND1"
"WP_APOPTOSIS","WP_APOPTOSIS",20,-0.545529142033834,-2.02225642928837,0.00186200475845661,0.0363580929151263,0.0305348148755211,313,"tags=45%, list=14%, signal=39%","NFKB1/MCL1/NFKBIA/BIRC3/RIPK1/BCL2/CFLAR/TNFRSF1B/PIK3R1"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",22,-0.516660187946848,-1.96910738869312,0.00210514652927816,0.0390504681181098,0.0327959669824387,225,"tags=36%, list=10%, signal=33%","NFKBIA/RIPK1/TBK1/MAPK14/CD14/PIK3R1/CTSK/CXCL8"
"REACTOME_INTERLEUKIN_17_SIGNALING","REACTOME_INTERLEUKIN_17_SIGNALING",22,-0.513218201482866,-1.95598920940212,0.00232674090078112,0.0411057559137998,0.0345220705078302,622,"tags=64%, list=28%, signal=47%","CREB1/CUL1/FBXW11/MEF2A/MAPK1/MAP2K1/FOS/NFKB1/MAPKAPK2/MEF2C/DUSP6/MAPK14/RPS6KA5/IRAK2"
"WP_PI3K_AKT_SIGNALING_PATHWAY","WP_PI3K_AKT_SIGNALING_PATHWAY",68,0.503571671978343,1.64786999229602,0.00246349689683975,0.0415435158512521,0.0348897168164864,439,"tags=37%, list=19%, signal=31%","MET/NOS3/TEK/VWF/ITGB4/KDR/KITLG/ITGA3/PIK3R3/FLT1/PKN3/THBS3/TNXB/GNB5/ITGA5/OSMR/LAMA5/FGF2/LAMA4/LAMC1/PTK2/CCND1/FN1/LAMB1/GNG12"
"WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY","WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY",32,-0.426511722798804,-1.80359720640849,0.0041407867494824,0.0667926906112161,0.0560948685513405,578,"tags=59%, list=26%, signal=45%","MEF2A/GSK3B/MAPK1/RANBP9/MAP2K1/CDC42/NSF/NFKB1/PTK2B/NFKBIA/RAP1A/RAF1/MEF2C/RHOG/STAT5B/MAPK14/MAP3K2/RPS6KA5/PIK3R1"
"WP_MEASLES_VIRUS_INFECTION","WP_MEASLES_VIRUS_INFECTION",21,-0.502893874689054,-1.88887575394724,0.00433781395597922,0.0670553740695121,0.0563154794285022,537,"tags=67%, list=24%, signal=51%","NFKB2/PIK3CA/FOS/TYK2/NFKB1/IFIH1/NFKBIA/EIF2AK3/JAK1/TBK1/STAT5B/BCL2/TNFAIP3/PIK3R1"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",49,-0.359565593129868,-1.69508936754943,0.00469322344322344,0.0696474358974359,0.0584923848081743,1181,"tags=71%, list=52%, signal=35%","POLR2G/SNRPB/HNRNPM/SRSF2/LSM5/PNN/LSM3/HNRNPK/SRSF3/SF3B1/HNRNPA2B1/RBM5/SNRNP70/DHX15/PRPF8/CDC5L/SNRNP200/U2SURP/SF1/C9orf78/CDC40/THOC5/PTBP1/NUP153/DHX9/FUS/CTNNBL1/THOC1/TRA2B/SRSF7/BCAS2/SRSF5/CSTF3/NUP98/SDE2"
"PID_REG_GR_PATHWAY","PID_REG_GR_PATHWAY",24,-0.467606032474992,-1.82697939982083,0.00527549824150059,0.075277301830643,0.0632205457281042,687,"tags=67%, list=30%, signal=47%","CREBBP/EP300/PRKACB/CREB1/GSK3B/MAPK1/POU2F1/FOS/NCOA1/NFKB1/NR3C1/NCOA2/STAT5B/MAPK14/FKBP5/CXCL8"
"WP_VEGFA_VEGFR2_SIGNALING","WP_VEGFA_VEGFR2_SIGNALING",159,0.41474974929051,1.4450049676757,0.00553182056345976,0.0760113121867989,0.0638369936368065,409,"tags=28%, list=18%, signal=25%","BMX/NOS3/MMRN2/IGFBP3/CDH5/LDB2/GATA2/KDR/TMOD1/ADAMTS1/FGD5/SHB/S1PR1/GRB10/CGNL1/RHOJ/CAV1/ENG/MYO6/FLT1/NOX4/SEMA6D/TNXB/ARMCX1/PTPN14/PLOD3/RND1/TXNDC5/FOXO1/BCAR1/SHC1/FLNB/CCN1/AFDN/MAPK12/GJA1/PLCB3/SLC8A1/ARPC5L/TAOK2/PTK2/CCND1/FN1/CRIP2/PXN"
"KEGG_SPLICEOSOME","KEGG_SPLICEOSOME",26,-0.451167264889005,-1.80106575052933,0.00598989205715355,0.0793660697572846,0.0666544379292275,903,"tags=85%, list=40%, signal=51%","SNRPB/HNRNPM/SRSF2/LSM5/LSM3/HNRNPK/SRSF3/SF3B1/SNRNP70/DHX15/PRPF8/CDC5L/SNRNP200/U2SURP/CDC40/CTNNBL1/THOC1/TRA2A/TRA2B/SRSF7/BCAS2/SRSF5"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",37,-0.386138645067119,-1.7030454436673,0.00657566172798402,0.084123120726968,0.0706495779122784,191,"tags=27%, list=8%, signal=25%","CTSC/AP2A2/CTSA/DNM2/CTSH/CTSD/LGMN/CTSK/CTSB/CD74"
"REACTOME_HEMOSTASIS","REACTOME_HEMOSTASIS",136,0.42052341283341,1.45281733740537,0.00760567944744891,0.0940569025001182,0.0789923198752588,444,"tags=32%, list=20%, signal=28%","KIF26A/TFPI/NOS3/TEK/SELP/VWF/GATA2/ITIH4/PROCR/ESAM/JAM2/GAS6/ITGA3/OLR1/CAV1/SERPINE1/F11R/GATA6/YES1/PIK3R3/PECAM1/F2RL2/GNB5/ITGA5/CLEC3B/DOCK6/DOCK9/EHD2/BCAR1/SHC1/ITPR1/CD109/ORAI1/CD9/SLC8A1/PROS1/PTK2/KIF5B/RHOB/FN1/DGKH/KIF1C/GNG12/TIMP3"
"WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY","WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",29,-0.422593138363739,-1.74208264638636,0.00792575531770763,0.0948533942861138,0.0796612419029357,573,"tags=59%, list=25%, signal=44%","GSK3B/MAPK1/ETS1/MAP2K1/CDC42/CD81/BCL10/SOS1/NFKB1/RAPGEF1/NFKBIA/RAF1/PTPN18/MAPK14/INPP5D/REL/PIK3R1"
"KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY",27,0.582973022257065,1.66557228277945,0.00833975004442339,0.0966889770775336,0.0812028293799119,585,"tags=52%, list=26%, signal=39%","BMP6/ID1/SMAD6/ACVRL1/SMAD1/LTBP1/THBS3/SMAD3/BMPR2/SMURF2/ACVR1/SMAD7/MYC/ID3"
"WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",21,-0.470640207584508,-1.76773057235732,0.0102822256734322,0.109342764515178,0.0918299284905456,225,"tags=57%, list=10%, signal=52%","MAPK1/PIK3CA/MAP2K1/FOS/NFKB1/NFKBIA/RIPK1/TBK1/MAPK14/CD14/PIK3R1/CXCL8"
"WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY",21,-0.468462394329127,-1.75955067822507,0.0110855245541691,0.109342764515178,0.0918299284905456,554,"tags=67%, list=25%, signal=51%","MAPK1/DBNL/MAP2K1/FOS/CDC42/BCL10/SOS1/NFKB1/PTK2B/NFKBIA/RAF1/MAPK14/REL/PIK3R1"
"WP_PROLACTIN_SIGNALING_PATHWAY","WP_PROLACTIN_SIGNALING_PATHWAY",25,-0.436466460302747,-1.72529152342628,0.0114886927077035,0.109342764515178,0.0918299284905456,573,"tags=60%, list=25%, signal=45%","GSK3B/MAPK1/PIK3CA/MAP2K1/FOS/SOS1/NFKB1/NFKBIA/RAF1/JAK1/STAT5B/PTPN1/MAPK14/CTSD/PIK3R1"
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING","REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",28,-0.417959861352987,-1.70467223697028,0.0113090933000197,0.109342764515178,0.0918299284905456,238,"tags=29%, list=11%, signal=26%","GNS/SNX2/VAMP7/DNM2/PICALM/TPD52/FTH1/CTSZ"
"REACTOME_INTERFERON_SIGNALING","REACTOME_INTERFERON_SIGNALING",40,-0.365819734297584,-1.64637417842886,0.0101000909918107,0.109342764515178,0.0918299284905456,568,"tags=48%, list=25%, signal=36%","NUP153/DHX9/MAPK1/KPNA1/PPM1B/PSMB8/TYK2/TUBB2B/ARIH1/PTPN2/NUP98/RAF1/JAK1/UBE2E1/PTPN1/PIAS1/IFI6/IFNGR2/CD44"
"REACTOME_METABOLISM_OF_RNA","REACTOME_METABOLISM_OF_RNA",111,-0.253681981978609,-1.40104241841068,0.0112412177985948,0.109342764515178,0.0918299284905456,1601,"tags=97%, list=71%, signal=30%","TNKS1BP1/REXO2/NCBP1/SMG7/ZFP36/WBP4/SLIRP/RPS17/RPL26L1/DDX1/PNO1/LSM8/UBC/THUMPD1/RPL36A/TRNT1/PHAX/NSRP1/RPL24/TSEN34/RPS28/POLR2L/RPS21/UBA52/RPL12/MTREX/NOP58/POLR2H/RPL4/UBL5/EIF4E/UPF2/RPS19/RPS8/RPL31/RPS27A/RPL17/EIF4G1/SF3B5/CWC27/NHP2/CCAR1/RPL14/RPL32/XRN2/PCBP2/RPS20/PCBP1/RPL23A/RPL35/POLR2G/SNRPB/HNRNPM/SRSF2/LSM5/PNN/LSM3/HNRNPK/PSMA6/SRSF3/SF3B1/HNRNPA2B1/PNRC2/RBM5/SNRNP70/DHX15/PRPF8/CDC5L/SNRNP200/U2SURP/SF1/C9orf78/PAN3/TRMT112/CDC40/THOC5/PSMD14/GRSF1/EXOSC10/XRN1/PTBP1/SMG6/NUP153/CNOT6/DHX9/FUS/CNOT1/PSME4/CTNNBL1/THOC1/SUPT5H/PSMB8/TRA2B/ZFP36L1/BUD23/SRSF7/UTP6/BCAS2/SRSF5/CSNK1D/PARN/NOP10/CSTF3/MAPKAPK2/NUP98/SDE2/CNOT6L/MAPK14"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",135,-0.244021531176938,-1.39034224729547,0.0114942528735632,0.109342764515178,0.0918299284905456,277,"tags=24%, list=12%, signal=23%","PTK2B/HIF1A/TALDO1/RAPGEF1/PTPN2/NFKBIA/UBE2D1/BIRC3/MAPKAPK2/NUP98/RAF1/MEF2C/VAMP7/JAK1/TBK1/PTPN18/UBE2E1/STAT5B/PTPN1/BCL2/DUSP6/MAPK14/PIAS1/SOD2/IFI6/IFNGR2/RPS6KA5/INPP5D/TNFRSF1B/IRAK2/PIK3R1/CD44/CXCL8"
"KEGG_APOPTOSIS","KEGG_APOPTOSIS",26,-0.422942422487833,-1.68839180248626,0.0135396518375242,0.118641485425352,0.0996393238357333,225,"tags=35%, list=10%, signal=32%","NFKB1/NFKBIA/BIRC3/RIPK1/PRKX/BCL2/CFLAR/IRAK2/PIK3R1"
"WP_MRNA_PROCESSING","WP_MRNA_PROCESSING",31,-0.395183580162368,-1.65762007308788,0.0137508999280058,0.118641485425352,0.0996393238357333,903,"tags=77%, list=40%, signal=47%","SNRPB/HNRNPM/SRSF2/HNRNPK/TMED10/SRSF3/SF3B1/HNRNPA2B1/RBM5/SNRNP70/DHX15/PRPF8/CDC40/PTBP1/CLK1/DHX9/FUS/SUPT5H/PTBP2/TRA2B/SRSF7/SRSF5/CSTF3/CELF2"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",32,-0.390564644945374,-1.65158720122141,0.0136793847973972,0.118641485425352,0.0996393238357333,842,"tags=69%, list=37%, signal=44%","PSMA6/DYNC1LI1/STAG2/NUDC/WAPL/PSMD14/TUBA1A/PPP1CC/PSME4/STAG1/PSMB8/CKAP5/RCC2/CLASP2/KIF2A/TUBB2B/MAPRE1/PPP2R5C/NDEL1/UBE2D1/NUP98/UBE2E1"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",30,0.553521286323583,1.6111471284344,0.0135624080860898,0.118641485425352,0.0996393238357333,214,"tags=43%, list=9%, signal=40%","TEK/SELP/PROCR/ESAM/JAM2/GAS6/ITGA3/OLR1/CAV1/F11R/YES1/PECAM1/ITGA5"
"REACTOME_KEAP1_NFE2L2_PATHWAY","REACTOME_KEAP1_NFE2L2_PATHWAY",27,-0.41339132042586,-1.66879354634746,0.0148841983704369,0.125500854441638,0.105400065015534,727,"tags=70%, list=32%, signal=48%","FBXL17/TKT/KEAP1/PSMD14/CREBBP/G6PD/EP300/NFE2L2/CUL1/GSK3B/PSME4/PSMB8/PRDX1/BACH1/PGD/NFKB1/TALDO1/EIF2AK3/BCL2"
"WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY","WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY",21,-0.455697710795405,-1.71160636542435,0.0158517645798747,0.126944011524495,0.106612079475814,146,"tags=29%, list=6%, signal=27%","ABCA1/BCL2/MAPK14/COL3A1/COL1A1/ACTA2"
"REACTOME_SUMOYLATION","REACTOME_SUMOYLATION",28,-0.405797699178981,-1.65506819094432,0.0155828785587481,0.126944011524495,0.106612079475814,702,"tags=61%, list=31%, signal=42%","TOPORS/CREBBP/EP300/SENP5/NUP153/NFKB2/STAG1/DNMT1/SENP2/NCOA1/NSMCE2/NFKBIA/NR3C1/NUP98/NCOA2/PIAS1/NRIP1"
"WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY","WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY",69,0.458451506612256,1.50266060066902,0.0160818559074158,0.126944011524495,0.106612079475814,439,"tags=32%, list=19%, signal=26%","MET/NOS3/TEK/VWF/ITGB4/KDR/KITLG/ITGA3/FLT1/THBS3/TNXB/ITGA5/OSMR/LAMA5/FGF2/FOXO1/LAMA4/LAMC1/PTK2/FN1/LAMB1/GNG12"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",21,-0.447761297579179,-1.68179709700424,0.0192791731376854,0.143437636488426,0.120464010215843,832,"tags=76%, list=37%, signal=49%","DYNC1LI1/STAG2/NUDC/WAPL/TUBA1A/PPP1CC/STAG1/CKAP5/RCC2/CLASP2/KIF2A/TUBB2B/MAPRE1/PPP2R5C/NDEL1/NUP98"
"PID_BCR_5PATHWAY","PID_BCR_5PATHWAY",21,-0.446169291803218,-1.675817503174,0.0201895785358539,0.143437636488426,0.120464010215843,554,"tags=62%, list=25%, signal=47%","MAPK1/ETS1/PIK3CA/MAP2K1/FOS/BCL10/SOS1/NFKB1/SH3BP5/NFKBIA/RAF1/MAPK14/PIK3R1"
"REACTOME_CIRCADIAN_CLOCK","REACTOME_CIRCADIAN_CLOCK",26,-0.408692460619858,-1.6315057642825,0.0199039121482498,0.143437636488426,0.120464010215843,282,"tags=65%, list=13%, signal=58%","SIRT1/CREBBP/EP300/PPP1CC/CREB1/TBL1XR1/CUL1/NCOA1/CSNK1D/HIF1A/NR3C1/SIK1/MEF2C/NCOA2/NFIL3/CREM/NRIP1"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",26,-0.407510519033385,-1.62678743767464,0.0204030698196793,0.143437636488426,0.120464010215843,573,"tags=54%, list=25%, signal=41%","GSK3B/MAPK1/PIK3CA/MAP2K1/FOS/CD81/BCL10/SOS1/NFKB1/NFKBIA/RAF1/NFAT5/INPP5D/PIK3R1"
"REACTOME_ION_CHANNEL_TRANSPORT","REACTOME_ION_CHANNEL_TRANSPORT",26,-0.40403381398356,-1.61290838465541,0.0216509639982529,0.143437636488426,0.120464010215843,357,"tags=50%, list=16%, signal=43%","SGK3/ATP11B/ATP6V0D1/ATP6V1E1/ATP6AP1/ATP6V1B2/ATP6V0B/RIPK1/RAF1/ATP6V1C1/ATP6V1A/ATP1B1/ATP2B1"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",29,-0.389389973989999,-1.60520712425988,0.0206611570247934,0.143437636488426,0.120464010215843,690,"tags=66%, list=31%, signal=46%","UBE2N/PSMD14/CREBBP/EP300/PRKACB/CUL1/FBXW11/NFKB2/PSME4/UBE2D2/PSMB8/RELB/BCL10/NFKB1/NFKBIA/UBE2D1/RAF1/CARD9/RPS6KA5"
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",32,-0.375095692940388,-1.5861733869441,0.0210736468500444,0.143437636488426,0.120464010215843,175,"tags=53%, list=8%, signal=50%","H2AZ2/CREBBP/CBFB/EP300/CHD1/H2AJ/POU2F1/STAG1/FOS/NCOA1/NCOA2/AGO2/BCL2/CTSD/NCOA3/RUNX1/NRIP1"
